season,e024_gate,gw,movement,player_id,web_name,position,price,season_minutes,recent4_minutes,p_start,q,ctrl_mu,treat_mu,mu_lift,ctrl_u,treat_u,u_lift,v2b_mu_lift,delta_u_boundary,delta_mu_boundary,small_boundary,best_excluded_u,had_club_prior,new_club,actual_minutes,blank,actual_pts,mu_error,good_60,bad_60,vs_mean_leaver_pts
2025-26,FAIL,13,entered,411,O'Reilly,DEF,51,773,299,0.72,1.0,2.83,3.4884,0.6584,2.83,3.4884,0.6584,0.6584,-0.3564,-0.3564,1,3.8448,1,0,90.0,0,4.0,0.5116,1,0,0.3333
2025-26,FAIL,13,left,136,Thiago,FWD,66,1011,360,0.72,1.0,3.5572,3.5572,0.0,3.5572,3.5572,0.0,0.0,,,,,0,1,90.0,0,13.0,9.4428,1,0,
2025-26,FAIL,13,left,241,Caicedo,MID,60,945,270,0.72,1.0,3.4632,3.3308,-0.1324,3.4632,3.3308,-0.1324,-0.1324,,,,,1,1,37.0,0,-2.0,-5.3308,0,0,
2025-26,FAIL,13,left,348,Rodon,DEF,41,1080,360,0.72,1.0,2.8816,2.8816,0.0,2.8816,2.8816,0.0,0.0,,,,,0,1,90.0,0,0.0,-2.8816,0,1,
2025-26,FAIL,14,entered,328,Sessegnon,MID,54,1016,360,0.72,1.0,2.9644,3.4372,0.4728,2.9644,3.4372,0.4728,0.4728,-0.808,-0.808,1,4.2452,1,1,90.0,0,2.0,-1.4372,1,0,0.0
2025-26,FAIL,14,entered,178,Welbeck,FWD,66,863,319,0.72,1.0,3.1816,3.4532,0.2716,3.1816,3.4532,0.2716,0.2716,-0.792,-0.792,1,4.2452,1,1,23.0,0,1.0,-2.4532,0,0,-1.0
2025-26,FAIL,14,entered,694,Mukiele,DEF,42,990,360,0.72,1.0,3.0264,3.0264,0.0,3.0264,3.0264,0.0,0.0,-1.2188,-1.2188,1,4.2452,0,1,90.0,0,0.0,-3.0264,0,1,-2.0
2025-26,FAIL,14,entered,283,Mateta,FWD,81,1108,328,0.72,1.0,3.3896,3.5496,0.16,3.3896,3.5496,0.16,0.16,-0.6956,-0.6956,1,4.2452,1,1,63.0,0,2.0,-1.5496,1,0,0.0
2025-26,FAIL,14,entered,670,Roefs,GKP,47,1170,360,0.85,1.0,3.2068,3.2068,0.0,3.2068,3.2068,0.0,0.0,-1.0384,-1.0384,1,4.2452,0,1,90.0,0,3.0,-0.2068,1,0,1.0
2025-26,FAIL,14,left,67,Petrović,GKP,45,1170,360,0.85,1.0,3.0332,3.0332,0.0,3.0332,3.0332,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.0332,1,0,
2025-26,FAIL,14,left,136,Thiago,FWD,67,1101,360,0.72,1.0,3.3156,3.3156,0.0,3.3156,3.3156,0.0,0.0,,,,,0,1,30.0,0,1.0,-2.3156,0,0,
2025-26,FAIL,14,left,119,Mbeumo,MID,86,1135,360,0.72,1.0,3.5976,3.5976,0.0,3.5976,3.5976,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.5976,1,0,
2025-26,FAIL,14,left,215,Flemming,FWD,53,504,306,0.72,1.0,2.3268,2.3268,0.0,2.3268,2.3268,0.0,0.0,,,,,0,1,58.0,0,1.0,-1.3268,0,0,
2025-26,FAIL,14,left,191,Estève,DEF,39,1162,360,0.72,1.0,3.0036,2.9516,-0.052,3.0036,2.9516,-0.052,-0.052,,,,,1,1,90.0,0,4.0,1.0484,1,0,
2025-26,FAIL,15,entered,235,Palmer,MID,103,173,29,0.72,0.3222,3.5132,4.194,0.6808,3.5132,3.7326,0.2194,0.6808,0.065,0.5264,1,3.6676,1,1,57.0,0,1.0,-3.194,0,0,-3.1667
2025-26,FAIL,15,entered,470,Dúbravka,GKP,40,1260,360,0.85,1.0,3.0016,3.0016,0.0,3.0016,3.0016,0.0,0.0,-0.666,-0.666,1,3.6676,0,1,90.0,0,3.0,-0.0016,1,0,-1.1667
2025-26,FAIL,15,entered,22,Merino,MID,60,680,357,0.72,1.0,3.0664,3.4988,0.4324,3.0664,3.4988,0.4324,0.4324,-0.1688,-0.1688,1,3.6676,1,0,45.0,0,1.0,-2.4988,0,0,-3.1667
2025-26,FAIL,15,entered,411,O'Reilly,DEF,52,953,360,0.72,1.0,3.0864,3.556,0.4696,3.0864,3.556,0.4696,0.4696,-0.1116,-0.1116,1,3.6676,1,0,90.0,0,6.0,2.444,1,0,1.8333
2025-26,FAIL,15,entered,348,Rodon,DEF,41,1260,360,0.72,1.0,3.1708,3.1708,0.0,3.1708,3.1708,0.0,0.0,-0.4968,-0.4968,1,3.6676,0,1,90.0,0,1.0,-2.1708,1,0,-3.1667
2025-26,FAIL,15,entered,414,Foden,MID,84,977,356,0.72,1.0,3.5408,3.7632,0.2224,3.5408,3.7632,0.2224,0.2224,0.0956,0.0956,1,3.6676,1,0,68.0,0,12.0,8.2368,1,0,7.8333
2025-26,FAIL,15,left,260,Guéhi,DEF,51,1170,270,0.72,1.0,3.4244,3.4244,0.0,3.4244,3.4244,0.0,0.0,,,,,0,1,90.0,0,8.0,4.5756,1,0,
2025-26,FAIL,15,left,684,Thiaw,DEF,50,902,360,0.72,1.0,3.3716,3.3716,0.0,3.3716,3.3716,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.3716,1,0,
2025-26,FAIL,15,left,173,Wieffer,MID,49,909,360,0.72,1.0,3.1588,3.2592,0.1004,3.1588,3.2592,0.1004,0.1004,,,,,1,1,90.0,0,2.0,-1.2592,1,0,
2025-26,FAIL,15,left,16,Saka,MID,101,890,299,0.72,1.0,3.552,3.6676,0.1156,3.552,3.6676,0.1156,0.1156,,,,,1,0,78.0,0,4.0,0.3324,1,0,
2025-26,FAIL,15,left,82,Semenyo,MID,77,1170,270,0.72,1.0,3.6552,3.6552,0.0,3.6552,3.6552,0.0,0.0,,,,,0,1,90.0,0,3.0,-0.6552,1,0,
2025-26,FAIL,15,left,565,Vicario,GKP,50,1260,360,0.85,1.0,3.4024,3.3956,-0.0068,3.4024,3.3956,-0.0068,-0.0068,,,,,1,0,90.0,0,6.0,2.6044,1,0,
2025-26,FAIL,16,entered,384,Gakpo,MID,74,1136,307,0.72,1.0,3.4536,3.8292,0.3756,3.4536,3.8292,0.3756,0.3756,0.0372,0.0372,1,3.792,1,0,0.0,1,0.0,-3.8292,0,0,-1.75
2025-26,FAIL,16,entered,606,Mavropanos,DEF,44,765,270,0.72,1.0,3.2336,3.4132,0.1796,3.2336,3.4132,0.1796,0.1796,-0.3788,-0.3788,1,3.792,1,0,90.0,0,1.0,-2.4132,1,0,-0.75
2025-26,FAIL,16,entered,283,Mateta,FWD,79,1236,277,0.72,1.0,3.59,3.8108,0.2208,3.59,3.8108,0.2208,0.2208,0.0188,0.0188,1,3.792,1,1,62.0,0,2.0,-1.8108,1,0,0.25
2025-26,FAIL,16,entered,22,Merino,MID,61,725,312,0.72,1.0,3.2032,3.7476,0.5444,3.2032,3.7476,0.5444,0.5444,-0.0444,-0.0444,1,3.792,1,0,32.0,0,1.0,-2.7476,0,0,-0.75
2025-26,FAIL,16,left,119,Mbeumo,MID,83,1315,360,0.72,1.0,3.792,3.792,0.0,3.792,3.792,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.792,1,0,
2025-26,FAIL,16,left,21,Rice,MID,71,1245,352,0.72,1.0,3.6916,3.6792,-0.0124,3.6916,3.6792,-0.0124,-0.0124,,,,,1,0,90.0,0,2.0,-1.6792,1,0,
2025-26,FAIL,16,left,526,Igor Jesus,FWD,58,665,339,0.72,1.0,2.5968,2.5968,0.0,2.5968,2.5968,0.0,0.0,,,,,0,1,84.0,0,2.0,-0.5968,1,0,
2025-26,FAIL,16,left,295,Keane,DEF,46,1234,270,0.72,1.0,3.2692,3.3548,0.0856,3.2692,3.3548,0.0856,0.0856,,,,,1,1,90.0,0,1.0,-2.3548,1,0,
2025-26,FAIL,17,entered,217,Foster,FWD,50,866,270,0.72,1.0,2.086,2.1624,0.0764,2.086,2.1624,0.0764,0.0764,-1.4316,-1.4316,1,3.594,1,1,0.0,1,0.0,-2.1624,0,0,-4.0
2025-26,FAIL,17,entered,283,Mateta,FWD,78,1298,280,0.72,1.0,3.3564,3.5456,0.1892,3.3564,3.5456,0.1892,0.1892,-0.0484,-0.0484,1,3.594,1,1,76.0,0,2.0,-1.5456,1,0,-2.0
2025-26,FAIL,17,entered,411,O'Reilly,DEF,53,1133,360,0.72,1.0,3.0556,3.5052,0.4496,3.0556,3.5052,0.4496,0.4496,-0.0888,-0.0888,1,3.594,1,0,90.0,0,6.0,2.4948,1,0,2.0
2025-26,FAIL,17,entered,348,Rodon,DEF,41,1440,360,0.72,1.0,3.068,3.068,0.0,3.068,3.068,0.0,0.0,-0.526,-0.526,1,3.594,0,1,90.0,0,2.0,-1.068,1,0,-2.0
2025-26,FAIL,17,left,136,Thiago,FWD,72,1311,300,0.72,1.0,3.3816,3.3816,0.0,3.3816,3.3816,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.3816,1,0,
2025-26,FAIL,17,left,691,Calvert-Lewin,FWD,57,943,310,0.72,1.0,3.3132,3.3132,0.0,3.3132,3.3132,0.0,0.0,,,,,0,1,86.0,0,13.0,9.6868,1,0,
2025-26,FAIL,17,left,260,Guéhi,DEF,53,1350,360,0.72,1.0,3.398,3.398,0.0,3.398,3.398,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.398,1,0,
2025-26,FAIL,17,left,191,Estève,DEF,39,1432,360,0.72,1.0,2.7,2.7104,0.0104,2.7,2.7104,0.0104,0.0104,,,,,1,1,0.0,1,0.0,-2.7104,0,0,
2025-26,FAIL,18,entered,606,Mavropanos,DEF,44,866,281,0.72,1.0,3.2312,3.3204,0.0892,3.2312,3.3204,0.0892,0.0892,-0.3512,-0.3512,1,3.6716,1,0,0.0,1,0.0,-3.3204,0,0,-5.25
2025-26,FAIL,18,entered,283,Mateta,FWD,77,1374,266,0.68,1.0,3.5356,3.6332,0.0976,3.5356,3.6332,0.0976,0.0976,-0.0384,-0.0384,1,3.6716,1,1,90.0,0,2.0,-1.6332,1,0,-3.25
2025-26,FAIL,18,entered,470,Dúbravka,GKP,40,1530,360,0.85,1.0,3.1868,3.1868,0.0,3.1868,3.1868,0.0,0.0,-0.4848,-0.4848,1,3.6716,0,1,90.0,0,11.0,7.8132,1,0,5.75
2025-26,FAIL,18,entered,447,Heaven,DEF,38,321,293,0.72,1.0,3.002,3.002,0.0,3.002,3.002,0.0,0.0,-0.6696,-0.6696,1,3.6716,0,0,90.0,0,8.0,4.998,1,0,2.75
2025-26,FAIL,18,left,136,Thiago,FWD,71,1401,300,0.72,1.0,3.532,3.532,0.0,3.532,3.532,0.0,0.0,,,,,0,1,90.0,0,5.0,1.468,1,0,
2025-26,FAIL,18,left,670,Roefs,GKP,48,1530,360,0.85,1.0,3.5288,3.5288,0.0,3.5288,3.5288,0.0,0.0,,,,,0,1,90.0,0,3.0,-0.5288,1,0,
2025-26,FAIL,18,left,190,Ekdal,DEF,39,893,360,0.72,1.0,3.0184,2.988,-0.0304,3.0184,2.988,-0.0304,-0.0304,,,,,1,1,90.0,0,9.0,6.012,1,0,
2025-26,FAIL,18,left,694,Mukiele,DEF,42,1350,360,0.72,1.0,3.2056,3.2056,0.0,3.2056,3.2056,0.0,0.0,,,,,0,1,90.0,0,4.0,0.7944,1,0,
2025-26,FAIL,19,entered,120,Schade,MID,70,1413,270,0.72,1.0,3.45,3.704,0.254,3.45,3.704,0.254,0.254,0.0296,0.0296,1,3.6744,1,1,79.0,0,3.0,-0.704,1,0,-1.0
2025-26,FAIL,19,entered,600,Areola,GKP,43,1260,360,0.85,1.0,3.434,3.4676,0.0336,3.434,3.4676,0.0336,0.0336,-0.2068,-0.2068,1,3.6744,1,0,90.0,0,2.0,-1.4676,1,0,-2.0
2025-26,FAIL,19,entered,691,Calvert-Lewin,FWD,58,1113,350,0.72,1.0,3.4232,3.4232,0.0,3.4232,3.4232,0.0,0.0,-0.2512,-0.2512,1,3.6744,0,1,20.0,0,1.0,-2.4232,0,0,-3.0
2025-26,FAIL,19,entered,190,Ekdal,DEF,39,983,360,0.72,1.0,3.2096,3.1644,-0.0452,3.2096,3.1644,-0.0452,-0.0452,-0.51,-0.51,1,3.6744,1,1,90.0,0,3.0,-0.1644,1,0,-1.0
2025-26,FAIL,19,left,283,Mateta,FWD,77,1464,293,0.72,1.0,3.626,3.6744,0.0484,3.626,3.6744,0.0484,0.0484,,,,,1,1,90.0,0,9.0,5.3256,1,0,
2025-26,FAIL,19,left,125,Janelt,MID,49,488,273,0.72,1.0,3.142,3.2028,0.0608,3.142,3.2028,0.0608,0.0608,,,,,1,1,90.0,0,5.0,1.7972,1,0,
2025-26,FAIL,19,left,470,Dúbravka,GKP,40,1620,360,0.85,1.0,3.4356,3.4356,0.0,3.4356,3.4356,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.4356,1,0,
2025-26,FAIL,19,left,295,Keane,DEF,48,1504,360,0.72,1.0,3.2892,3.3472,0.058,3.2892,3.3472,0.058,0.058,,,,,1,1,0.0,1,0.0,-3.3472,0,0,
2025-26,FAIL,20,entered,684,Thiaw,DEF,50,1352,360,0.72,1.0,3.278,3.278,0.0,3.278,3.278,0.0,0.0,-0.5392,-0.5392,1,3.8172,0,1,90.0,0,17.0,13.722,1,0,13.4
2025-26,FAIL,20,entered,20,Trossard,MID,70,1042,283,0.72,1.0,3.4064,3.7356,0.3292,3.4064,3.7356,0.3292,0.3292,-0.0816,-0.0816,1,3.8172,1,0,23.0,0,1.0,-2.7356,0,0,-2.6
2025-26,FAIL,20,entered,597,Richarlison,FWD,64,1163,280,0.72,1.0,2.9568,3.2428,0.286,2.9568,3.2428,0.286,0.286,-0.5744,-0.5744,1,3.8172,1,0,90.0,0,2.0,-1.2428,1,0,-1.6
2025-26,FAIL,20,entered,694,Mukiele,DEF,43,1530,360,0.72,1.0,3.054,3.054,0.0,3.054,3.054,0.0,0.0,-0.7632,-0.7632,1,3.8172,0,1,90.0,0,4.0,0.946,1,0,0.4
2025-26,FAIL,20,entered,414,Foden,MID,89,1405,360,0.72,1.0,3.7512,3.884,0.1328,3.7512,3.884,0.1328,0.1328,0.0668,0.0668,1,3.8172,1,0,90.0,0,2.0,-1.884,1,0,-1.6
2025-26,FAIL,20,left,417,Cherki,MID,68,727,334,0.72,1.0,3.7212,3.7212,0.0,3.7212,3.7212,0.0,0.0,,,,,0,1,90.0,0,4.0,0.2788,1,0,
2025-26,FAIL,20,left,321,J.Cuenca,DEF,43,438,270,0.72,1.0,3.124,3.046,-0.078,3.124,3.046,-0.078,-0.078,,,,,1,1,90.0,0,3.0,-0.046,1,0,
2025-26,FAIL,20,left,291,Tarkowski,DEF,56,1710,360,0.72,1.0,3.3276,3.242,-0.0856,3.3276,3.242,-0.0856,-0.0856,,,,,1,1,90.0,0,2.0,-1.242,1,0,
2025-26,FAIL,20,left,100,Kroupi.Jr,FWD,46,652,83,0.48,0.9222,2.016,2.016,0.0,2.016,2.016,0.0,0.0,,,,,0,1,16.0,0,5.0,2.984,0,0,
2025-26,FAIL,20,left,16,Saka,MID,103,1320,352,0.72,1.0,3.7988,3.8172,0.0184,3.7988,3.8172,0.0184,0.0184,,,,,1,0,23.0,0,4.0,0.1828,0,0,
2025-26,FAIL,21,entered,485,Gordon,MID,74,919,302,0.72,1.0,3.5472,3.878,0.3308,3.5472,3.878,0.3308,0.3308,0.07,0.07,1,3.808,1,0,80.0,0,1.0,-2.878,1,0,-5.0
2025-26,FAIL,21,left,82,Semenyo,MID,76,1710,360,0.72,1.0,3.74,3.74,0.0,3.74,3.74,0.0,0.0,,,,,0,1,90.0,0,6.0,2.26,1,0,
2025-26,FAIL,22,entered,169,Gomez,MID,49,1268,312,0.72,1.0,3.04,3.3184,0.2784,3.04,3.3184,0.2784,0.2784,-0.4988,-0.5328,1,3.8172,1,1,65.0,0,2.0,-1.3184,1,0,-3.3333
2025-26,FAIL,22,entered,139,Verbruggen,GKP,45,1890,360,0.85,1.0,3.0948,3.0948,0.0,3.0948,3.0948,0.0,0.0,-0.7224,-0.7564,1,3.8172,1,1,90.0,0,2.0,-1.0948,1,0,-3.3333
2025-26,FAIL,22,entered,235,Palmer,MID,104,663,297,0.72,1.0,3.5392,4.2,0.6608,3.5392,4.2,0.6608,0.6608,0.3828,0.3488,0,3.8172,1,1,90.0,0,9.0,4.8,1,0,3.6667
2025-26,FAIL,22,left,449,B.Fernandes,MID,91,1535,60,0.55,0.6667,3.7492,3.8512,0.102,3.7492,3.8172,0.068,0.102,,,,,1,0,90.0,0,10.0,6.1488,1,0,
2025-26,FAIL,22,left,417,Cherki,MID,68,834,285,0.72,1.0,3.6348,3.6348,0.0,3.6348,3.6348,0.0,0.0,,,,,0,1,45.0,0,1.0,-2.6348,0,0,
2025-26,FAIL,22,left,470,Dúbravka,GKP,40,1890,360,0.85,1.0,3.0244,3.0244,0.0,3.0244,3.0244,0.0,0.0,,,,,0,1,90.0,0,5.0,1.9756,1,0,
2025-26,FAIL,25,entered,106,Collins,DEF,50,2026,300,0.82,1.0,3.4132,3.4132,0.0,3.4132,3.4132,0.0,0.0,-0.4172,-0.4172,1,3.8304,1,1,0.0,1,0.0,-3.4132,0,0,-6.3333
2025-26,FAIL,25,entered,343,Struijk,DEF,43,1898,360,0.72,1.0,3.268,3.268,0.0,3.268,3.268,0.0,0.0,-0.5624,-0.5624,1,3.8304,1,1,90.0,0,4.0,0.732,1,0,-2.3333
2025-26,FAIL,25,entered,487,Barnes,MID,61,1194,342,0.72,1.0,3.718,4.1344,0.4164,3.718,4.1344,0.4164,0.4164,0.304,0.304,0,3.8304,1,0,90.0,0,2.0,-2.1344,1,0,-4.3333
2025-26,FAIL,25,left,706,Justin,DEF,39,654,315,0.72,1.0,3.1908,3.1908,0.0,3.1908,3.1908,0.0,0.0,,,,,0,0,90.0,0,7.0,3.8092,1,0,
2025-26,FAIL,25,left,21,Rice,MID,75,1965,360,0.72,1.0,3.7852,3.7852,0.0,3.7852,3.7852,0.0,0.0,,,,,1,0,90.0,0,5.0,1.2148,1,0,
2025-26,FAIL,25,left,77,Hill,DEF,39,842,360,0.72,1.0,3.0304,3.0788,0.0484,3.0304,3.0788,0.0484,0.0484,,,,,1,1,90.0,0,7.0,3.9212,1,0,
2025-26,FAIL,26,entered,634,Mosquera,DEF,43,1226,360,0.72,1.0,5.2416,5.366,0.1244,5.2416,5.366,0.1244,0.1244,-1.2812,-1.2812,1,6.6472,1,0,180.0,0,9.0,3.634,1,0,1.0
2025-26,FAIL,26,left,633,H.Bueno,DEF,43,1516,358,0.72,1.0,5.3176,5.3112,-0.0064,5.3176,5.3112,-0.0064,-0.0064,,,,,1,0,149.0,0,8.0,2.6888,1,0,
2025-26,FAIL,28,entered,706,Justin,DEF,39,924,315,0.72,1.0,3.1956,3.1956,0.0,3.1956,3.1956,0.0,0.0,-0.9616,-0.9616,1,4.1572,0,0,86.0,0,2.0,-1.1956,1,0,-2.0
2025-26,FAIL,28,entered,235,Palmer,MID,106,1067,314,0.72,1.0,4.0336,4.2432,0.2096,4.0336,4.2432,0.2096,0.2096,0.086,0.086,1,4.1572,1,1,85.0,0,1.0,-3.2432,1,0,-3.0
2025-26,FAIL,28,entered,341,Darlow,GKP,39,990,360,0.85,1.0,2.886,2.886,0.0,2.886,2.886,0.0,0.0,-1.2712,-1.2712,1,4.1572,0,1,90.0,0,3.0,0.114,1,0,-1.0
2025-26,FAIL,28,left,16,Saka,MID,98,1725,182,0.68,1.0,4.1412,4.1572,0.016,4.1412,4.1572,0.016,0.016,,,,,1,0,90.0,0,2.0,-2.1572,1,0,
2025-26,FAIL,28,left,628,José Sá,GKP,42,1440,450,0.85,1.0,3.2008,3.2204,0.0196,3.2008,3.2204,0.0196,0.0196,,,,,1,0,90.0,0,8.0,4.7796,1,0,
2025-26,FAIL,28,left,343,Struijk,DEF,43,2078,270,0.72,1.0,3.2924,3.2924,0.0,3.2924,3.2924,0.0,0.0,,,,,1,1,90.0,0,2.0,-1.2924,1,0,
2025-26,FAIL,30,entered,191,Estève,DEF,39,2239,360,0.72,1.0,2.9124,2.9124,0.0,2.9124,2.9124,0.0,0.0,-1.5764,-1.5764,1,4.4888,1,1,73.0,0,6.0,3.0876,1,0,0.75
2025-26,FAIL,30,entered,547,E.Le Fée,MID,50,2295,360,0.82,1.0,3.4512,3.4512,0.0,3.4512,3.4512,0.0,0.0,-1.0376,-1.0376,1,4.4888,0,1,0.0,1,0.0,-3.4512,0,0,-5.25
2025-26,FAIL,30,entered,341,Darlow,GKP,39,1170,360,0.85,1.0,2.5384,2.5384,0.0,2.5384,2.5384,0.0,0.0,-1.9504,-1.9504,1,4.4888,0,1,90.0,0,6.0,3.4616,1,0,0.75
2025-26,FAIL,30,entered,235,Palmer,MID,106,1236,333,0.72,1.0,4.4652,4.7384,0.2732,4.4652,4.7384,0.2732,0.2732,0.2496,0.2496,1,4.4888,1,1,90.0,0,2.0,-2.7384,1,0,-3.25
2025-26,FAIL,30,left,723,Canvot,DEF,45,622,270,0.72,1.0,3.654,3.654,0.0,3.654,3.654,0.0,0.0,,,,,0,1,79.0,0,11.0,7.346,1,0,
2025-26,FAIL,30,left,517,Anderson,MID,55,2596,346,0.82,1.0,3.8808,3.8808,0.0,3.8808,3.8808,0.0,0.0,,,,,1,0,87.0,0,2.0,-1.8808,1,0,
2025-26,FAIL,30,left,502,Sels,GKP,46,1857,180,0.85,1.0,3.1964,3.1964,0.0,3.1964,3.1964,0.0,0.0,,,,,1,0,90.0,0,6.0,2.8036,1,0,
2025-26,FAIL,30,left,119,Mbeumo,MID,87,2047,328,0.82,1.0,4.4888,4.4888,0.0,4.4888,4.4888,0.0,0.0,,,,,0,1,74.0,0,2.0,-2.4888,1,0,
2025-26,FAIL,31,entered,235,Palmer,MID,106,1326,333,0.72,1.0,3.8604,3.9588,0.0984,3.8604,3.9588,0.0984,0.0984,0.0288,0.0288,1,3.93,1,1,90.0,0,2.0,-1.9588,1,0,1.0
2025-26,FAIL,31,left,457,Casemiro,MID,57,2054,330,0.82,1.0,3.93,3.93,0.0,3.93,3.93,0.0,0.0,,,,,1,0,81.0,0,1.0,-2.93,1,0,
2025-26,FAIL,32,entered,191,Estève,DEF,39,2402,343,0.72,1.0,2.9964,2.9964,0.0,2.9964,2.9964,0.0,0.0,-1.3084,-1.3084,1,4.3048,1,1,90.0,0,2.0,-0.9964,1,0,-6.5
2025-26,FAIL,32,entered,706,Justin,DEF,39,1263,339,0.72,1.0,2.7124,2.7124,0.0,2.7124,2.7124,0.0,0.0,-1.5924,-1.5924,1,4.3048,0,0,90.0,0,1.0,-1.7124,1,0,-7.5
2025-26,FAIL,32,entered,547,E.Le Fée,MID,49,2300,185,0.82,1.0,3.4548,3.4548,0.0,3.4548,3.4548,0.0,0.0,-0.85,-0.85,1,4.3048,0,1,90.0,0,3.0,-0.4548,1,0,-5.5
2025-26,FAIL,32,entered,235,Palmer,MID,106,1416,349,0.72,1.0,4.512,4.6592,0.1472,4.512,4.6592,0.1472,0.1472,0.3544,0.3544,0,4.3048,1,1,90.0,0,4.0,-0.6592,1,0,-4.5
2025-26,FAIL,32,left,457,Casemiro,MID,57,2135,321,0.82,1.0,4.05,4.05,0.0,4.05,4.05,0.0,0.0,,,,,1,0,90.0,0,9.0,4.95,1,0,
2025-26,FAIL,32,left,606,Mavropanos,DEF,44,1902,271,0.72,1.0,3.446,3.446,0.0,3.446,3.446,0.0,0.0,,,,,1,0,90.0,0,21.0,17.554,1,0,
2025-26,FAIL,32,left,113,Van den Berg,DEF,46,2303,360,0.82,1.0,3.7808,3.7808,0.0,3.7808,3.7808,0.0,0.0,,,,,1,1,90.0,0,3.0,-0.7808,1,0,
2025-26,FAIL,32,left,119,Mbeumo,MID,86,2191,305,0.82,1.0,4.3048,4.3048,0.0,4.3048,4.3048,0.0,0.0,,,,,0,1,20.0,0,1.0,-3.3048,0,0,
